videoId,title,lengthSeconds,channelId,author,keywords,publish_date,official
https://youtu.be/0E08TmiOjTQ,【李李鈴蘭精華】神稻櫻火面具的各種奇特的佩戴方式,80,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-25,FALSE
https://youtu.be/BEWV7vA2bBQ,【神稻櫻火精華】尤達寶寶正名運動，我覺得真的有87%像啊(X,43,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-24,FALSE
https://youtu.be/soCx8Ssh21o,【Vtuber歌回】張清芳 / 無人熟識【神稻櫻火】,274,UCl3udLcZg3GcrAg5SIlhlKg,紅蘿蔔 Carrot,"台V烤肉MAN, 台V, 台灣Vtuber, 台灣vtuber, 烤肉, 精華, 台v, 虛擬實況主, 虛擬直播主, vtuber, 中文字幕, 台V精華, 中文精華, 烤肉man, 實況精華, 台v精華, 烤肉精華, Vtuber精華, Vtuber烤肉, 神稻櫻火, 神稻櫻火 V, 神稻櫻火 烤肉, 神稻櫻火 精華, 櫻火 烤肉, 火火 烤肉, 神稻櫻火 台v, 神稻櫻火 初配信, 初配信, 紅蘿蔔, Vtuber歌回, 中文歌詞, 神稻櫻火歌回, KAMIINA HARUHI",2021-10-24,FALSE
https://youtu.be/LzYe_KxP368,【神稻櫻火】火火的起床鬧鈴,15,UCbi5-wQAHW_5Qanip1AV-Jg,笨兔Bantu,,2021-10-25,FALSE
https://youtu.be/C9xj1M3ci_I,【新夥伴迫害大會】神稻櫻火要出道LA #李李鈴蘭 #瑪格麗特溫特斯 #悠白 #雲際線,6485,UCxWAL-c1psONO_DfG-cq2iA,李李鈴蘭 / Linglan Lily 【Cloud Horizon所屬】,"鈴蘭, 李李鈴蘭, 悠白, 雲際線, Vtuber, 台V, 浮雲, 桌角, 瑪格麗特, 神稻櫻火, 玲蘭, 鈴嵐, 陵蘭, 李鈴嵐",2021-10-24,TRUE
https://youtu.be/SgFwY1eG2CM,呱呱們關心火火一個人出遊的安全[神稻櫻火 精華],175,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2022-01-09,FALSE
https://youtu.be/LmSX95Q3B2U,火火真的很努力[U白精華.神稻櫻火],179,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-12-19,FALSE
https://youtu.be/5thjWs6e4Cg,火火你要吸管幹嘛!!?要不先冷靜些~[神稻櫻火精華],192,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-12-05,FALSE
https://youtu.be/Dgyxh57aaMM,火火內心的一個小故事[神稻櫻火精華],572,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-26,FALSE
https://youtu.be/q-x-HoaYl4Q,喜歡需要理由嗎?  [神稻櫻火精華],340,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-23,FALSE
https://youtu.be/OQTyM0wPd1k,恭喜火火開會員簡單介紹一下   [V tuber 神稻櫻火],135,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-08,FALSE
https://youtu.be/iIrJ3nI6Wfw,半夜突襲開台被爸爸賣掉的火火 [V tuber 神稻櫻火],118,UCDMP8qfkvyPbEn4ViXxCPjQ,微笑羊,,2021-11-07,FALSE
https://youtu.be/AnloEtROsYY,【雲際線 畢業】李李鈴蘭、瑪格麗特、神稻櫻火 | 畢業宣布 | 歌曲合輯 【重大告知】,532,UC4TPPamIH-KlihdP9c3FlNA,嗡嗡,"#Minecraft, #夢想之都, #嗡嗡",2022-06-09,FALSE
https://youtu.be/qbyPkgU3qbE,【悠白精華】雲際線企劃 - 精明幹練優雅的OL...? With 神稻櫻火、李李鈴蘭、瑪格麗特‧溫特斯、周默 2022/05/29,1570,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-06-01,FALSE
https://youtu.be/m_lbmeLpXAQ,【悠白精華】走格子挑戰 - 瑪格的蔬果嘉年華 With 李李鈴蘭、瑪格麗特、神稻櫻火,2074,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-01-28,FALSE
https://youtu.be/JVwJd0FWBdo,【悠白精華】主辦單位 畫面很亂! With 李李鈴蘭、瑪格麗特、神稻櫻火 2022/01/10,985,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2022-01-12,FALSE
https://youtu.be/El6eSLRDFuo,【悠白精華】悠白探監日 - 沒有一個人相信是無辜的 With 星見遙、 鼠屋栗太、神稻櫻火、瑪格麗特、李李鈴蘭、蘆棠布奈、杏仁ミル  2021/09/30,1634,UCX3JkFyGq5Vtn8AnOVrXXSQ,名字隨時改Idle,字幕,2021-10-01,FALSE
https://youtu.be/dzPw3guOOmo,【神稻櫻火】上班上課辛苦了 讓火火給你一個大大的5MA吧【台V精華】,58,UC0amSWI2KNVkrsxe040_mng,Ebifurai85 炸蝦,"加鹽黑糖, 台V烤肉MAN, 黑糖, 台V, 台灣Vtuber, 台灣vtuber, 烤肉, 精華, 台v, 虛擬實況主, 虛擬直播主, vtuber, 中文字幕, 台V精華, 中文精華, 介紹, 烤肉man, 加鹽黑糖烤肉, 黑糖烤肉, 黑糖精華, 實況精華, 台v精華, 烤肉精華, Vtuber精華, Vtuber烤肉, 李李鈴蘭, 李李鈴蘭 V, 李李鈴蘭 v, 李李鈴蘭 烤肉, 李李鈴蘭 精華, 鈴蘭 烤肉, 李李 精華, 李李 烤肉, 李李鈴蘭 台v, 李李鈴蘭初配信, 初配信, Lily Linglan初配信, Lily Lingla, ebifurai 85, 炸蝦天婦羅, 炸蝦天婦羅烤肉屋, 還願Devotion, 瑪格麗特．溫特斯, 神稻櫻火",2021-11-01,FALSE
https://youtu.be/bS6tpnughJ8,【神稻櫻火】火火初配信就展現的好歌聲?! 芊芊Cover【台V精華】,256,UC0amSWI2KNVkrsxe040_mng,Ebifurai85 炸蝦,"加鹽黑糖, 台V烤肉MAN, 黑糖, 台V, 台灣Vtuber, 台灣vtuber, 烤肉, 精華, 台v, 虛擬實況主, 虛擬直播主, vtuber, 中文字幕, 台V精華, 中文精華, 介紹, 烤肉man, 加鹽黑糖烤肉, 黑糖烤肉, 黑糖精華, 實況精華, 台v精華, 烤肉精華, Vtuber精華, Vtuber烤肉, 李李鈴蘭, 李李鈴蘭 V, 李李鈴蘭 v, 李李鈴蘭 烤肉, 李李鈴蘭 精華, 鈴蘭 烤肉, 李李 精華, 李李 烤肉, 李李鈴蘭 台v, 李李鈴蘭初配信, 初配信, Lily Linglan初配信, Lily Lingla, ebifurai 85, 炸蝦天婦羅, 炸蝦天婦羅烤肉屋, 還願Devotion, 瑪格麗特．溫特斯, 神稻櫻火",2021-10-24,FALSE
https://youtu.be/c8G9lU9TlYs,【歌回】錯位時空 合唱 cover by 李李玲蘭&神稻櫻火,213,UCVRtdmrLIstxDskxU0iO2mg,purple,,2022-01-29,FALSE
https://youtu.be/T_9pJ7CuYKM,【歌回】 你的酒館對我打了烊 合唱 cover by 神稻櫻火&瑪格麗特．溫特斯,248,UCVRtdmrLIstxDskxU0iO2mg,purple,,2022-01-04,FALSE
https://youtu.be/yYfT1MqwGuY,【歌回】不醉不會 合唱 cover by 李李鈴蘭 神稻櫻火,231,UCVRtdmrLIstxDskxU0iO2mg,purple,,2021-12-20,FALSE
https://youtu.be/5zNFy40r8dc,【歌回】瑪格麗特．溫特斯&神稻櫻火  無人熟識,271,UCVRtdmrLIstxDskxU0iO2mg,purple,,2021-11-17,FALSE
https://youtu.be/6KgK6FQqFAg,【神稻櫻火精華】起司蛋餅好耶~,16,UCr_FmhHolPmsld3saBQzLpQ,彈塗魚 阿魚,,2022-04-28,FALSE
https://youtu.be/TH7Pqswe89s,【神稻櫻火-隨唱隨選】錯位時空「填不滿 半排觀眾的電影直到散 場時突然亮起燈字幕定格在某某出品和發行我目送 他們行色匆匆」中文字幕/歌枠/隨唱隨選/錯位時空/Cover 神稻櫻火,197,UCaRUeG236s1oJoJibr1x8FA,鄭丞宏,,2022-01-31,FALSE
https://youtu.be/62982YyAUqU,【12/20神稻櫻火歌回】魔鬼中的天使【神稻櫻火】,232,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-12-24,FALSE
https://youtu.be/c4CwTEdHQJI,【神稻櫻火精華】心靈呱湯，關於世事無常【神稻櫻火】,1123,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-11-23,FALSE
https://youtu.be/1z-iXcqTEkc,【神稻櫻火精華】火火式你閉閉【神稻櫻火】,8,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-10-28,FALSE
https://youtu.be/ZvL1eHceIU4,【神稻櫻火精華】來自火火的尖叫加狐言亂語合集【神稻櫻火】,835,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-10-28,FALSE
https://youtu.be/h76mKXfgZ_Y,【神稻櫻火節錄】充滿嫉妒的一人捉迷藏【神稻櫻火】,202,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-10-25,FALSE
https://youtu.be/Eo1nIYFgULQ,【神稻櫻火精華】不可以瑟瑟【神稻櫻火】,126,UCSRiP-8xluPE7qTMYkJEypg,瘋帽小綿羊,,2021-10-24,FALSE
https://youtu.be/ehi1ehDCZ6k,【神稻櫻火】「早安呱呱!!聊天唱歌!! /残酷な天使のテーゼ」┃少年よ　神話になれ!!!。 Cover : 神稻櫻火KAMIINA HARUHI,267,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-05-07,FALSE
https://youtu.be/GiGCiVRrsac,【神稻櫻火】「早安呱呱!!聊天唱歌!! /恋愛裁判 」┃Oh! No! No! No!!!。 Cover : 神稻櫻火KAMIINA HARUHI,268,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-05-06,FALSE
https://youtu.be/Uuhqq5tcwf4,【神稻櫻火】「深夜歌回YOOOO!!!! /變成陌生人」┃我還不夠好 抱歉 我不否認!!。 Cover : 神稻櫻火KAMIINA HARUHI,289,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-23,FALSE
https://youtu.be/3cZ3y-gyIds,【神稻櫻火】「深夜歌回YOOOO!!!! /會呼吸的痛」┃想念是會呼吸的痛　它活在我身上所有角落!!。 Cover : 神稻櫻火KAMIINA HARUHI,308,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-22,FALSE
https://youtu.be/swZM2L6m0gY,【神稻櫻火】「深夜歌回YOOOO!!!! /七彩的微風」┃珍珠吻仔魚!!。 Cover : 神稻櫻火KAMIINA HARUHI,310,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-21,FALSE
https://youtu.be/8Ww7Dlm_hB4,【神稻櫻火】「深夜歌回YOOOO!!!! /KING」┃You　are　KING!!。 Cover : 神稻櫻火KAMIINA HARUHI,167,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-20,FALSE
https://youtu.be/Wk8g8XE85xA,【神稻櫻火】「深夜歌回YOOOO!!!! / 扛壩子」┃ 扛下去扛下去 欸!!。 Cover : 神稻櫻火KAMIINA HARUHI,300,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-18,FALSE
https://youtu.be/dt3nyaGqywg,【神稻櫻火】「深夜歌回YOOOO!!!! / 寂寞寂寞就好」┃ 我寂寞寂寞就好 這時候誰都別來安慰擁抱!!。 Cover : 神稻櫻火KAMIINA HARUHI,298,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-17,FALSE
https://youtu.be/Dx3-TkzsUpc,【神稻櫻火】「深夜歌回YOOOO!!!! / 從前說」┃ 從前對媽媽說謊  翻山越嶺只為能與你擁抱一場!!。 Cover : 神稻櫻火KAMIINA HARUHI,273,UCLNblgp76mUbatOVY-TPD-g,幽古YoGu的DD小頻道,,2022-04-16,FALSE
https://youtu.be/jz1CmlDw3YQ,初配信回顧!!🌸狐的天啊好羞恥🌸#神稻櫻火,8099,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-06-11,TRUE
https://youtu.be/RGpihoVJms4,【重大告知】呱呱們來🌸#神稻櫻火,4088,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-06-09,TRUE
https://youtu.be/7Dz2h7jUeLo,確診狐狸回歸的早安呱呱!!!!🌸#神稻櫻火,5264,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-05-31,TRUE
https://youtu.be/SgolS43txxQ,早安呱呱!!🌸唱歌聊天逛日拍!!🌸#神稻櫻火,4527,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-05-10,TRUE
https://youtu.be/k7XmaatD2bI,突發!!星期一早安作業台!!!唱歌做作業!!🌸#神稻櫻火,4973,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-05-08,TRUE
https://youtu.be/8lLif2cX67o,早安呱呱!!聊天唱歌!!🌸#神稻櫻火,4661,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-05-05,TRUE
https://youtu.be/afzSQl40kJo,晚安呱呱。清唱歌回。🌸#神稻櫻火,3748,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-04-29,TRUE
https://youtu.be/9bPMlzrZilI,早安安呱呱呱🌸🌸🌸#神稻櫻火,6817,UC_soGpcb7SORsk5yzHLMdTQ,神稻櫻火KAMIINA HARUHI 【CloudHorizon所屬】,"神稻櫻火, 悠白, 雲際線, Vtuber, 台V, 李李鈴蘭, 瑪格麗特, 浮雲, 桌角, 西貝魯, 九櫻, 秋枝",2022-04-27,TRUE
