kp_hash,videoId,title,lengthSeconds,channelId,author,keywords,publish_date,thumbnail,official
4ca0e0e3be2b2da5eb7056a93c4afd38,https://youtu.be/AcefRh8Leq4,【神稻櫻火精華】火火口誤讓狐呱們哭了！？火火也陪狐呱們哭哭！？,64,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-11-10,https://i.ytimg.com/vi/AcefRh8Leq4/mqdefault.jpg,FALSE
11f19891ec8398dff4982db5feab230c,https://youtu.be/vfINAsLnLMI,【神稻櫻火精華】拍賣絲襪囉！這兩人又在OO了！？,105,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-11-09,https://i.ytimg.com/vi/vfINAsLnLMI/mqdefault.jpg,FALSE
c8769b112557339aee1d084e7982647e,https://youtu.be/nqZjA3Wg0m4,【神稻櫻火精華】看悠白新衣裝看到壞掉了！？,86,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-11-07,https://i.ytimg.com/vi/nqZjA3Wg0m4/mqdefault.jpg,FALSE
5422126a2c5cc798aff92e0d0ed4f594,https://youtu.be/W7-gkwmpBpU,【神稻櫻火精華】新伙伴登場卻性命難保！？飢餓的狐呱們與他們的各種料理方式！？,76,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-11-01,https://i.ytimg.com/vi/W7-gkwmpBpU/mqdefault.jpg,FALSE
8d44dedd385c6aaba746d378c321218f,https://youtu.be/u0G341-sRWg,【神稻櫻火精華】你們要的來了！變好吃魔法+咕嚕靈波！,53,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-29,https://i.ytimg.com/vi/u0G341-sRWg/mqdefault.jpg,FALSE
b5dbc27ebdc0948eeb9a081aad72e5ab,https://youtu.be/iqagAXbx40E,【神稻櫻火精華】配音人格顯現！？配到快要人格分裂啦！！,108,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-29,https://i.ytimg.com/vi/iqagAXbx40E/mqdefault.jpg,FALSE
0fac0ed03dee44eb1f8a8e4a41cb762a,https://youtu.be/L1tIRDJtxIM,【神稻櫻火精華】說過的話無法收回，只好承認！？一起玩「誰的骨盆最端正」,60,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-28,https://i.ytimg.com/vi/L1tIRDJtxIM/mqdefault.jpg,FALSE
0b0d9ffd46b72d309ce5aeb6383abc83,https://youtu.be/l8tCeA9oH-I,【神稻櫻火精華】櫻火與呱呱，一起搖擺吧～！,44,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-28,https://i.ytimg.com/vi/l8tCeA9oH-I/mqdefault.jpg,FALSE
bf5e13f6e4ab989aee1fbc7d96866daf,https://youtu.be/12nzgTFbVSQ,【神稻櫻火精華】老師，主管，訓導主任都在看台！？現在是上課時間欸！？,99,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-28,https://i.ytimg.com/vi/12nzgTFbVSQ/mqdefault.jpg,FALSE
185f1345a0dadd1d1df8ed55291d7f58,https://youtu.be/p2TSDPns5p4,【神稻櫻火精華】您的狐言狐語翻譯師已上線，究竟櫻火說了啥【純屬惡搞】,13,UCwoldX8EmSdT0n3yTsPeq9A,【博祈達 bokida】賢者的烤肉時間,,2021-10-25,https://i.ytimg.com/vi/p2TSDPns5p4/mqdefault.jpg,FALSE
